itemid,name,item_type,stack_size,flags,ah_category,base_sell,gm_only,no_auction,scroll,can_equip,no_sale,exclusive,rare,is_equipment,is_weapon,is_usable,is_furnishing,equipment_level,equipment_ilevel,equipment_su_level,vendor_item,craft_input,craft_nq_output,craft_hq_output,desynth_input,desynth_output,restricted_craft_input,restricted_nq_output,restricted_hq_output,craft_recipe_count,craft_min_skill,craft_max_skill,craft_content_tags,fishing,fishing_skill_level,fishing_rarity,fishing_legendary,fishing_required_keyitem,fishing_quest_only,fishing_contest,fishing_disabled,mob_drop,mob_drop_list_count,mob_group_count,mob_pool_count,mob_zone_count,mob_drop_types,mob_spawn_types,mob_respawn_min,mob_respawn_max,mob_item_rate_min,mob_item_rate_max,mob_group_rate_min,mob_group_rate_max,mob_content_tags,provenance_tags,provenance_confidence,provenance_known
14778,ninjutsu_earring,6,1,34820,24,800,0,0,0,1,0,0,1,1,0,0,0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14779,singing_earring,6,1,34820,24,800,0,0,0,1,0,0,1,1,0,0,0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14780,string_earring,6,1,34820,24,800,0,0,0,1,0,0,1,1,0,0,0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14781,wind_earring,6,1,34820,24,800,0,0,0,1,0,0,1,1,0,0,0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14782,astral_earring,6,1,34820,24,2100,0,0,0,1,0,0,1,1,0,0,0,45.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14783,vampire_earring,6,1,2052,24,2709,0,0,0,1,0,0,0,1,0,0,0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14784,sangha_earring,6,1,34816,24,2426,0,0,0,1,0,0,1,1,0,0,0,60.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14785,janizary_earring,6,1,60500,0,0,0,1,0,1,0,1,1,1,0,1,0,61.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14786,counter_earring,6,1,60500,0,975,0,1,0,1,0,1,1,1,0,1,0,61.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14787,deadeye_earring,6,1,60500,0,0,0,1,0,1,0,1,1,1,0,1,0,61.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14788,gamushara_earring,6,1,60500,0,975,0,1,0,1,0,1,1,1,0,1,0,61.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14789,naruko_earring,6,1,60500,0,2466,0,1,0,1,0,1,1,1,0,1,0,61.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14790,reraise_earring,6,1,3108,24,2064,0,0,0,1,0,0,0,1,0,1,0,24.0,0.0,0.0,0,0,1,1,1,0,0,0,0,2,45.0,45.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|CRAFT_NQ_OUTPUT|DESYNTH_INPUT,HIGH,1
14791,sanative_earring,6,1,59472,0,1612,0,1,0,1,0,1,1,1,0,0,0,65.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14792,relaxing_earring,6,1,59472,0,1612,0,1,0,1,0,1,1,1,0,0,0,65.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14793,belinkys_earring,6,1,59472,0,0,0,1,0,1,0,1,1,1,0,0,0,55.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14794,quantzs_earring,6,1,59472,0,2224,0,1,0,1,0,1,1,1,0,0,0,55.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14795,desamilions_earring,6,1,59472,0,0,0,1,0,1,0,1,1,1,0,0,0,55.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14796,melninas_earring,6,1,59472,0,2224,0,1,0,1,0,1,1,1,0,0,0,55.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14797,waetotos_earring,6,1,59472,0,2224,0,1,0,1,0,1,1,1,0,0,0,55.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14798,morukakas_earring,6,1,59472,0,0,0,1,0,1,0,1,1,1,0,0,0,55.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14799,ryakhos_earring,6,1,59472,0,2224,0,1,0,1,0,1,1,1,0,0,0,55.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14800,feyuhs_earring,6,1,59472,0,0,0,1,0,1,0,1,1,1,0,0,0,55.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14801,zedomas_earring,6,1,59472,0,2224,0,1,0,1,0,1,1,1,0,0,0,55.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14802,gayanjs_earring,6,1,59472,0,2224,0,1,0,1,0,1,1,1,0,0,0,55.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14803,optical_earring,6,1,59476,0,318,0,1,0,1,0,1,1,1,0,0,0,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14804,harvest_earring,6,1,34820,24,4692,0,0,0,1,0,0,1,1,0,0,0,49.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14805,heims_earring,6,1,34820,24,4624,0,0,0,1,0,0,1,1,0,0,0,49.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14806,intruder_earring,6,1,59476,0,3750,0,1,0,1,0,1,1,1,0,0,0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14807,hospitaler_earring,6,1,34820,24,5040,0,0,0,1,0,0,1,1,0,0,0,54.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14808,novio_earring,6,1,47172,0,0,0,1,0,1,1,0,1,1,0,0,0,75.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14809,novia_earring,6,1,47172,0,0,0,1,0,1,1,0,1,1,0,0,0,75.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14810,signal_pearl,6,1,64576,0,0,0,1,0,1,1,1,1,1,0,1,0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14811,tactics_pearl,6,1,64576,0,0,0,1,0,1,1,1,1,1,0,1,0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14812,loquacious_earring,6,1,63572,0,0,0,1,0,1,1,1,1,1,0,0,0,75.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14813,brutal_earring,6,1,63572,0,0,0,1,0,1,1,1,1,1,0,0,0,75.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14814,diaboloss_earring,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,65.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14815,stealth_earring,6,1,63572,0,0,0,1,0,1,1,1,1,1,0,0,0,70.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14816,armada_mufflers,6,1,63568,0,0,0,1,0,1,1,1,1,1,0,0,0,73.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14817,field_gloves,6,1,2084,19,760,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,33.0,33.0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_NQ_OUTPUT,HIGH,1
14818,worker_gloves,6,1,2080,19,1026,0,0,0,1,0,0,0,1,0,0,0,15.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,33.0,33.0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT,HIGH,1
14819,rasetsu_tekko,6,1,2084,19,15000,0,0,0,1,0,0,0,1,0,0,0,72.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,43.0,95.0,ROTZ,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_NQ_OUTPUT,HIGH,1
14820,rasetsu_tekko_+1,6,1,2080,19,18750,0,0,0,1,0,0,0,1,0,0,0,72.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,43.0,95.0,ROTZ,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT,HIGH,1
14821,shura_kote,6,1,63572,0,0,0,1,0,1,1,1,1,1,0,0,0,73.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14822,shura_kote_+1,6,1,63568,0,0,0,1,0,1,1,1,1,1,0,0,0,73.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14823,dragon_mittens,6,1,2084,19,2677,0,0,0,1,0,0,0,1,0,0,0,73.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,52.0,94.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_NQ_OUTPUT,HIGH,1
14824,dragon_mittens_+1,6,1,2080,19,3343,0,0,0,1,0,0,0,1,0,0,0,73.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,52.0,94.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT,HIGH,1
14825,dusk_gloves_+1,6,1,2080,19,3375,0,0,0,1,0,0,0,1,0,0,0,72.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,99.0,99.0,ROTZ,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT,HIGH,1
14826,austere_cuffs,6,1,2084,19,3422,0,0,0,1,0,0,0,1,0,0,0,50.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,11.0,97.0,ROTZ,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_NQ_OUTPUT,HIGH,1
14827,penance_cuffs,6,1,2080,19,3422,0,0,0,1,0,0,0,1,0,0,0,50.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,11.0,97.0,ROTZ,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT,HIGH,1
14828,gem_gauntlets,6,1,2080,19,4996,0,0,0,1,0,0,0,1,0,0,0,73.0,0.0,0.0,0,0,0,1,1,0,0,0,0,2,60.0,102.0,ROTZ,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|DESYNTH_INPUT,HIGH,1
14829,gavial_finger_gauntlets_+1,6,1,2080,19,6160,0,0,0,1,0,0,0,1,0,0,0,72.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,97.0,97.0,ROTZ,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT,HIGH,1
14830,carpenters_gloves,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14831,smithys_mitts,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14832,tanners_gloves,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14833,marine_m_gloves,6,1,2052,19,5000,0,0,0,1,0,0,0,1,0,0,0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14834,marine_f_gloves,6,1,2052,19,4243,0,0,0,1,0,0,0,1,0,0,0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14835,wood_gauntlets,6,1,2052,19,5000,0,0,0,1,0,0,0,1,0,0,0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14836,wood_gloves,6,1,2052,19,5000,0,0,0,1,0,0,0,1,0,0,0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14837,creek_m_mitts,6,1,2052,19,5000,0,0,0,1,0,0,0,1,0,0,0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14838,creek_f_mitts,6,1,2052,19,5000,0,0,0,1,0,0,0,1,0,0,0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14839,river_gauntlets,6,1,2052,19,5000,0,0,0,1,0,0,0,1,0,0,0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14840,dune_bracers,6,1,2052,19,5000,0,0,0,1,0,0,0,1,0,0,0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14841,garrison_gloves,6,1,2052,19,450,0,0,0,1,0,0,0,1,0,0,0,20.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14842,ivory_mitts,6,1,2052,19,3422,0,0,0,1,0,0,0,1,0,0,0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14843,spiked_finger_gauntlets,6,1,2052,19,3150,0,0,0,1,0,0,0,1,0,0,0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14844,rush_gloves,6,1,2052,19,3150,0,0,0,1,0,0,0,1,0,0,0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14845,sly_gauntlets,6,1,2052,19,3422,0,0,0,1,0,0,0,1,0,0,0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14846,shair_gages,6,1,2084,19,7000,0,0,0,1,0,0,0,1,0,0,0,72.0,0.0,0.0,0,0,1,0,1,0,0,0,0,2,41.0,96.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_NQ_OUTPUT|DESYNTH_INPUT,HIGH,1
14847,sheikh_gages,6,1,2080,19,4928,0,0,0,1,0,0,0,1,0,0,0,72.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,41.0,96.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT,HIGH,1
14848,barone_manopolas,6,1,2084,19,12127,0,0,0,1,0,0,0,1,0,0,0,70.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,49.0,94.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_NQ_OUTPUT,HIGH,1
14849,conte_manopolas,6,1,2080,19,4791,0,0,0,1,0,0,0,1,0,0,0,70.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,49.0,94.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT,HIGH,1
14850,bison_wristbands,6,1,2084,19,4042,0,0,0,1,0,0,0,1,0,0,0,71.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,26.0,91.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_NQ_OUTPUT,HIGH,1
14851,braves_wristbands,6,1,2080,19,4859,0,0,0,1,0,0,0,1,0,0,0,71.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,26.0,91.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT,HIGH,1
14852,igqira_manillas,6,1,2084,19,7254,0,0,0,1,0,0,0,1,0,0,0,73.0,0.0,0.0,0,0,1,0,1,0,0,0,0,2,41.0,93.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_NQ_OUTPUT|DESYNTH_INPUT,HIGH,1
14853,genie_manillas,6,1,2080,19,4996,0,0,0,1,0,0,0,1,0,0,0,73.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,41.0,93.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT,HIGH,1
14854,noct_gloves,6,1,2084,19,1365,0,0,0,1,0,0,0,1,0,0,0,30.0,0.0,0.0,0,0,1,0,1,0,0,0,0,2,20.0,25.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_NQ_OUTPUT|DESYNTH_INPUT,HIGH,1
14855,mist_mitts,6,1,3108,19,1395,0,0,0,1,0,0,0,1,0,1,0,30.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,37.0,37.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|CRAFT_NQ_OUTPUT,HIGH,1
14856,seers_mitts,6,1,2084,19,973,0,0,0,1,0,0,0,1,0,0,0,29.0,0.0,0.0,0,0,1,0,1,0,0,0,0,2,19.0,24.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_NQ_OUTPUT|DESYNTH_INPUT,HIGH,1
14857,garish_mitts,6,1,2084,19,840,0,0,0,1,0,0,0,1,0,0,0,30.0,0.0,0.0,0,1,1,0,0,0,0,0,0,2,20.0,37.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_INPUT|CRAFT_NQ_OUTPUT,HIGH,1
14858,shade_mittens,6,1,2084,19,3011,0,0,0,1,0,0,0,1,0,0,0,25.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,21.0,38.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_NQ_OUTPUT|NPC_VENDOR,HIGH,1
14859,seers_mitts_+1,6,1,2080,19,1259,0,0,0,1,0,0,0,1,0,0,0,29.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,19.0,24.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT,HIGH,1
14860,eisenhentzes,6,1,2084,19,1700,0,0,0,1,0,0,0,1,0,0,0,29.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,14.0,42.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_NQ_OUTPUT,HIGH,1
14861,rubious_mitts,6,1,2080,19,2053,0,0,0,1,0,0,0,1,0,0,0,30.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,20.0,34.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT,HIGH,1
14862,shade_mittens_+1,6,1,2080,19,2138,0,0,0,1,0,0,0,1,0,0,0,25.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,21.0,38.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT,HIGH,1
14863,kampfhentzes,6,1,2080,19,1845,0,0,0,1,0,0,0,1,0,0,0,29.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,14.0,42.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT,HIGH,1
14864,palmers_bangles,6,1,3108,19,4898,0,0,0,1,0,0,0,1,0,1,0,41.0,0.0,0.0,0,0,1,1,1,0,0,0,0,2,52.0,52.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|CRAFT_NQ_OUTPUT|DESYNTH_INPUT,HIGH,1
14865,noct_gloves_+1,6,1,2080,19,1665,0,0,0,1,0,0,0,1,0,0,0,30.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,20.0,25.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT,HIGH,1
14866,concealing_cuffs,6,1,2052,19,6000,0,0,0,1,0,0,0,1,0,0,0,45.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14867,magical_mitts,6,1,2052,19,8500,0,0,0,1,0,0,0,1,0,0,0,56.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14868,arcane_cuffs,6,1,63572,0,0,0,1,0,1,1,1,1,1,0,0,0,78.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14869,noritsune_kote,6,1,2052,19,13000,0,0,0,1,0,0,0,1,0,0,0,74.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14870,trainers_wristbands,6,1,2052,19,950,0,0,0,1,0,0,0,1,0,0,0,60.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14871,trainers_gloves,6,1,2052,19,3000,0,0,0,1,0,0,0,1,0,0,0,70.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14872,ostreger_mitts,6,1,2052,19,3250,0,0,0,1,0,0,0,1,0,0,0,74.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14873,bandomusha_kote,6,1,59476,0,1275,0,1,0,1,0,1,1,1,0,0,0,73.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14874,horomusha_kote,6,1,34820,19,380,0,0,0,1,0,0,1,1,0,0,0,34.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
14875,blessed_mitts,6,1,2084,19,3360,0,0,0,1,0,0,0,1,0,0,0,70.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,96.0,96.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_NQ_OUTPUT,HIGH,1
14876,hachiman_kote,6,1,2084,19,13200,0,0,0,1,0,0,0,1,0,0,0,70.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,46.0,93.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_NQ_OUTPUT,HIGH,1
14877,blessed_mitts_+1,6,1,2080,19,5160,0,0,0,1,0,0,0,1,0,0,0,70.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,96.0,96.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT,HIGH,1
14878,hachiman_kote_+1,6,1,2080,19,16830,0,0,0,1,0,0,0,1,0,0,0,70.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,46.0,93.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT,HIGH,1
14879,lords_gauntlets,6,1,2084,19,8400,0,0,0,1,0,0,0,1,0,0,0,70.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,88.0,88.0,ROTZ,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_NQ_OUTPUT,HIGH,1
