itemid,name,market_class,classification_reason,base_sell_capable,base_buy_capable,review_required,current_seed_sell_allowed,current_seed_buy_allowed,legacy_market_class,vendor_item,provenance,provenance_known,rejection_reason
15310,genie_huaraches,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
15311,noct_gaiters,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15312,mist_pumps,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT|CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15313,seers_pumps,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15314,garish_pumps,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_INPUT|CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15315,shade_leggings,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15316,seers_pumps_+1,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT|HQ_VARIANT_NAME,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
15317,eisenschuhs,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15318,rubious_pumps,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
15319,shade_leggings_+1,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT|HQ_VARIANT_NAME,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
15320,powder_boots,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT|CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15321,kampfschuhs,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
15322,heralds_gaiters,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15323,cure_clogs,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15324,caitiffs_socks,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15325,evokers_boots,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15326,gargoyle_boots,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15327,fuma_sune-ate,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15328,root_sabots,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15329,blessed_pumps,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15330,hachiman_sune-ate,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15331,blessed_pumps_+1,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT|HQ_VARIANT_NAME,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
15332,hachiman_sune-ate_+1,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT|HQ_VARIANT_NAME,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
15333,lords_sabatons,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15334,wise_pigaches,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15335,wise_pigaches_+1,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT|HQ_VARIANT_NAME,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
15336,yasha_sune-ate_+1,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT|HQ_VARIANT_NAME,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
15337,kings_sabatons,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
15338,vampire_boots,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15339,black_sollerets,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_INPUT|CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15340,onyx_sollerets,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
15341,alumine_sollerets,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15342,luisant_sollerets,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
15343,traders_pigaches,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15344,barons_pigaches,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
15345,unicorn_leggings,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15346,unicorn_leggings_+1,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT|HQ_VARIANT_NAME,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
15347,volans_greaves,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15348,mountain_gaiters,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15349,rutter_sabatons,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15350,rostrum_pumps,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15351,bounding_boots,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15352,fighters_calligae_+1,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|HQ_VARIANT_NAME|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15353,temple_gaiters_+1,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|HQ_VARIANT_NAME|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15354,healers_duckbills_+1,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|HQ_VARIANT_NAME|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15355,wizards_sabots_+1,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|HQ_VARIANT_NAME|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15356,warlocks_boots_+1,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|HQ_VARIANT_NAME|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15357,rogues_poulaines_+1,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|HQ_VARIANT_NAME|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15358,gallant_leggings_+1,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|HQ_VARIANT_NAME|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15359,chaos_sollerets_+1,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|HQ_VARIANT_NAME|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15360,beast_gaiters_+1,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|HQ_VARIANT_NAME|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15361,choral_slippers_+1,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|HQ_VARIANT_NAME|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15362,hunters_socks_+1,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|HQ_VARIANT_NAME|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15363,myochin_sune-ate_+1,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|HQ_VARIANT_NAME|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15364,ninja_kyahan_+1,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|HQ_VARIANT_NAME|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15365,drachen_greaves_+1,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|HQ_VARIANT_NAME|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15366,evokers_pigaches_+1,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|HQ_VARIANT_NAME|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15367,falconers_hose,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15368,war_hose,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15369,aikido_koshita,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15370,sable_cuisses,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15371,darksteel_codpiece,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15372,magic_slacks,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15373,bravos_subligar,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15374,druids_slops,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15375,aries_subligar,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15376,taurus_subligar,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15377,gemini_subligar,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15378,cancer_subligar,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15379,leo_subligar,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15380,virgo_subligar,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15381,libra_subligar,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15382,scorpius_subligar,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15383,sagittarius_subligar,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15384,capricornus_subligar,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15385,aquarius_subligar,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15386,pisces_subligar,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15387,trackers_kecks,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15388,ophiuchus_subligar,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
15389,vir_subligar,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,1,,0,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NPC_VENDOR|NOT_SEED_SOURCE
15390,femina_subligar,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,1,,0,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NPC_VENDOR|NOT_SEED_SOURCE
15391,blessed_trousers,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15392,hachiman_hakama,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15393,blessed_trousers_+1,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT|HQ_VARIANT_NAME,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
15394,hachiman_hakama_+1,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT|HQ_VARIANT_NAME,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
15395,lords_cuisses,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15396,wise_braconi,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15397,wise_braconi_+1,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT|HQ_VARIANT_NAME,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
15398,yasha_hakama_+1,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT|HQ_VARIANT_NAME,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
15399,kings_cuisses,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
15400,black_cuisses,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15401,onyx_cuisses,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
15402,alumine_brayettes,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
15403,luisant_brayettes,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
