itemid,name,canonical_class,class_source,seller_policy_eligible,buyer_policy_eligible,seller_source,buyer_source,maturity,maturity_source,base_reason,overlay_reason,applied_overlays,policy_ready,pricing_ready,source_policy_family,source_gate_open,synthetic_supply_source_allowed,source_keep_protected,pricing_gate_required,live_seller_baseline,live_buyer_baseline,activation_ready,auto_live_promotion
14171,fishermans_boots,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14172,anglers_boots,SCARCE,hq-rare,1,1,hq-rare,hq-rare,GROWING,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14173,chocobo_boots,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14174,riders_boots,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ESTABLISHED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14175,armada_sollerets,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14176,field_boots,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14177,worker_boots,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ESTABLISHED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14178,rasetsu_sune-ate,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14179,rasetsu_sune-ate_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14180,hecatomb_leggings,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14181,hecatomb_leggings_+1,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14182,errant_pigaches,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14183,mahatma_pigaches,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14184,shura_sune-ate,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14185,shura_sune-ate_+1,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14186,dragon_leggings,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14187,dragon_leggings_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14188,dusk_ledelsens_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14189,austere_sabots,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14190,penance_sabots,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14191,heroic_boots,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14192,heroic_boots_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14193,gem_sabatons,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14194,gavial_greaves_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14195,waders,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14196,dance_shoes,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14197,dance_shoes_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14198,marine_m_boots,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
14199,marine_f_boots,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
14200,wood_m_ledelsens,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
14201,wood_f_ledelsens,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
14202,creek_m_clomps,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
14203,creek_f_clomps,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
14204,river_gaiters,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
14205,dune_sandals,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
14206,garrison_boots,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
14207,noct_gaiters_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ESTABLISHED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14208,scorpion_subligar_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14209,darksteel_breeches_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14210,perle_brayettes,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
14211,mythril_cuisses_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14212,gilt_cuisses,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14213,beak_trousers_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14214,fighters_cuisses,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14215,temple_hose,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14216,healers_pantaloons,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14217,wizards_tonban,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14218,warlocks_tights,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14219,rogues_culottes,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14220,gallant_breeches,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14221,chaos_flanchard,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14222,beast_trousers,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14223,choral_cannions,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14224,hunters_braccae,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14225,myochin_haidate,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14226,ninja_hakama,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14227,drachen_brais,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14228,evokers_spats,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14229,darksteel_cuisses_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14230,coral_cuisses_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14231,dragon_cuisses_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14232,feral_trousers,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14233,torama_trousers,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14234,darksteel_subligar_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14235,mermans_subligar,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14236,haidate_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14237,battle_hose_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14238,war_brais_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14239,aristocrats_slacks,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14240,silk_slacks_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14241,portent_pants,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14242,rusty_subligar,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14243,iron_cuisses,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14244,iron_cuisses_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ESTABLISHED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14245,steel_cuisses,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14246,steel_cuisses_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,MATURE,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14247,zenith_slacks,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14248,zenith_slacks_+1,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14249,opaline_hose,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14250,ceremonial_hose,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14251,wedding_hose,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14252,thick_breeches_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14253,arhats_hakama,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14254,masters_sitabaki,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14255,masters_sitabaki_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14256,arhats_hakama_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14257,aurore_brais,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
14258,teal_slops,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
14259,bastokan_subligar,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14260,republic_subligar,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ESTABLISHED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14261,royal_squires_breeches_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ESTABLISHED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,INDEPENDENT_NQ_PLUS_ONE_RECIPE,hq-rare,0,1,,1,1,0,0,0,0,0,0
14262,royal_squires_breeches_+2,SCARCE,hq-rare,1,1,hq-rare,hq-rare,MATURE,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14263,iron_musketeers_cuisses_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,MATURE,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,INDEPENDENT_NQ_PLUS_ONE_RECIPE,hq-rare,0,1,,1,1,0,0,0,0,0,0
14264,iron_musketeers_cuisses_+2,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14265,san_dorian_trousers,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14266,kingdom_trousers,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ESTABLISHED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14267,bastokan_cuisses,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14268,republic_cuisses,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14269,windurstian_sitabaki,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14270,federation_sitabaki,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ESTABLISHED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14271,windurstian_brais,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14272,federation_brais,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ESTABLISHED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14273,windurstian_slops,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14274,federation_slops,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ESTABLISHED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14275,combat_casters_slacks_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,GROWING,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,INDEPENDENT_NQ_PLUS_ONE_RECIPE,hq-rare,0,1,,1,1,0,0,0,0,0,0
14276,combat_casters_slacks_+2,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ESTABLISHED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14277,tactician_magicians_slops_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,MATURE,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,INDEPENDENT_NQ_PLUS_ONE_RECIPE,hq-rare,0,1,,1,1,0,0,0,0,0,0
14278,tactician_magicians_slops_+2,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14279,ogre_trousers_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14280,crimson_cuisses,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14281,blood_cuisses,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14282,arcane_slops,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14283,kaiser_diechlings,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14284,northern_jerkin,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14285,tundra_jerkin,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14286,frog_trousers,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14287,luna_subligar,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14288,clowns_subligar,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14289,clowns_subligar_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14290,vagabonds_hose,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14291,nomads_hose,SCARCE,hq-rare,1,1,hq-rare,hq-rare,GROWING,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14292,fishermans_hose,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14293,anglers_hose,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ESTABLISHED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14294,chocobo_hose,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14295,riders_hose,SCARCE,hq-rare,1,1,hq-rare,hq-rare,MATURE,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14296,armada_breeches,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14297,field_hose,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14298,worker_hose,SCARCE,hq-rare,1,1,hq-rare,hq-rare,MATURE,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14299,rasetsu_hakama,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14300,rasetsu_hakama_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14301,errant_slops,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14302,mahatma_slops,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14303,shura_haidate,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14304,shura_haidate_+1,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
14305,dragon_subligar,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
14306,dragon_subligar_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14307,dusk_trousers_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
14308,hecatomb_subligar,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
