itemid,name,phase,stack_size,ah_category,flags,base_sell,rare,scroll,can_equip,vendor_item,crystal,craft_input,nq_output,hq_output,restricted_input,restricted_nq_output,restricted_hq_output,input_min_skill,nq_min_skill,hq_min_skill,fish_skill,provenance,market_class,allowed,rejection_reason
13895,san_dorian_bandana,SEED,1,17,2084,337,False,False,True,False,False,False,True,False,False,False,False,,29.0,,,CRAFT_NQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
13896,kingdom_bandana,SEED,1,17,2080,389,False,False,True,False,False,False,False,True,False,False,False,,,29.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
13897,bastokan_visor,SEED,1,17,2084,2508,False,False,True,False,False,False,True,False,False,False,False,,59.0,,,CRAFT_NQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
13898,republic_visor,SEED,1,17,2080,1984,False,False,True,False,False,False,False,True,False,False,False,,,59.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
13899,bastokan_circlet,SEED,1,17,2084,2698,False,False,True,False,False,False,True,False,False,False,False,,28.0,,,CRAFT_NQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
13900,republic_circlet,SEED,1,17,2080,2985,False,False,True,False,False,False,False,True,False,False,False,,,28.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
13901,windurstian_hachimaki,SEED,1,17,2084,1459,False,False,True,False,False,False,True,False,False,False,False,,16.0,,,CRAFT_NQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99
13902,federation_hachimaki,SEED,1,17,2080,1823,False,False,True,False,False,False,False,True,False,False,False,,,16.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
13903,windurstian_headgear,SEED,1,17,2084,1984,False,False,True,False,False,False,True,False,False,False,False,,20.0,,,CRAFT_NQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99
13904,federation_headgear,SEED,1,17,2080,2480,False,False,True,False,False,False,False,True,False,False,False,,,20.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
13905,tactician_magicians_hat_+1,SEED,1,17,2084,4505,False,False,True,False,False,False,True,False,False,False,False,,70.0,,,CRAFT_NQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_VARIANT_NAME|NOT_SEED_SOURCE
13906,tactician_magicians_hat_+2,SEED,1,17,2080,5728,False,False,True,False,False,False,False,True,False,False,False,,,70.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
13907,ogre_mask_+1,SEED,1,17,2080,5131,False,False,True,False,False,False,False,True,False,False,False,,,88.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
13908,crimson_mask,SEED,1,0,63572,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13909,blood_mask,SEED,1,0,63568,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13910,roshi_jinpachi,SEED,1,17,2084,4526,False,False,True,False,False,False,True,False,False,False,False,,94.0,,,CRAFT_NQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
13911,kaiser_schaller,SEED,1,0,63568,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13912,shadow_mask,SEED,1,0,63572,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13913,mushroom_helm,SEED,1,0,63572,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13914,aegishjalmr,SEED,1,0,63572,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13915,optical_hat,SEED,1,0,63572,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13916,pumpkin_head,SEED,1,0,63568,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13917,horror_head,SEED,1,0,63568,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13918,tiger_mask,SEED,1,17,2084,1080,False,False,True,False,False,False,True,False,False,False,False,,95.0,,,CRAFT_NQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
13919,feral_mask,SEED,1,17,2080,2280,False,False,True,False,False,False,False,True,False,False,False,,,95.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
13920,wyvern_helm,SEED,1,17,2084,6625,False,False,True,False,False,False,True,False,False,False,False,,98.0,,,CRAFT_NQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
13921,wyvern_helm_+1,SEED,1,17,2080,8467,False,False,True,False,False,False,False,True,False,False,False,,,98.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
13922,demon_helm,SEED,1,17,2084,3570,False,False,True,False,False,False,True,False,False,False,False,,91.0,,,CRAFT_NQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
13923,demon_helm_+1,SEED,1,17,2080,4845,False,False,True,False,False,False,False,True,False,False,False,,,91.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
13924,armada_celata,SEED,1,0,63568,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13925,rasetsu_jinpachi,SEED,1,17,2084,13750,False,False,True,False,False,False,True,False,False,False,False,,91.0,,,CRAFT_NQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
13926,rasetsu_jinpachi_+1,SEED,1,17,2080,5252,False,False,True,False,False,False,False,True,False,False,False,,,91.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
13927,hecatomb_cap,SEED,1,0,63572,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13928,hecatomb_cap_+1,SEED,1,0,63568,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|HQ_VARIANT_NAME|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13929,errant_hat,SEED,1,17,2084,4500,False,False,True,False,False,False,True,False,False,False,False,,92.0,,,CRAFT_NQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
13930,mahatma_hat,SEED,1,17,2080,4202,False,False,True,False,False,False,False,True,False,False,False,,,92.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
13931,lilac_corsage,SEED,1,17,2084,1044,False,False,True,False,False,False,True,False,False,False,False,,44.0,,,CRAFT_NQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
13932,gala_corsage,SEED,1,17,2080,1624,False,False,True,False,False,False,False,True,False,False,False,,,44.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
13933,bridal_corsage,SEED,1,0,63552,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13934,shura_zunari_kabuto,SEED,1,0,63572,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13935,shura_zunari_kabuto_+1,SEED,1,0,63568,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|HQ_VARIANT_NAME|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13936,dragon_cap,SEED,1,17,2084,7650,False,False,True,False,False,False,True,False,False,False,False,,98.0,,,CRAFT_NQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
13937,dragon_cap_+1,SEED,1,17,2080,9562,False,False,True,False,False,False,False,True,False,False,False,,,98.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
13938,dusk_mask_+1,SEED,1,17,2080,5252,False,False,True,False,False,False,False,True,False,False,False,,,97.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
13939,austere_hat,SEED,1,17,2084,5950,False,False,True,False,False,False,True,False,False,False,False,,93.0,,,CRAFT_NQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
13940,penance_hat,SEED,1,17,2080,2918,False,False,True,False,False,False,False,True,False,False,False,,,93.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
13941,gem_barbuta,SEED,1,17,2080,4261,False,False,True,False,False,False,False,True,False,False,False,,,98.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
13942,panther_mask,SEED,1,17,2084,3375,False,False,True,False,False,False,True,False,False,False,False,,103.0,,,CRAFT_NQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
13943,panther_mask_+1,SEED,1,17,2080,4218,False,False,True,False,False,False,False,True,False,False,False,,,103.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
13944,gavial_mask_+1,SEED,1,17,2080,843,False,False,True,False,False,False,False,True,False,False,False,,,100.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
13945,shaded_spectacles,SEED,1,0,63552,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13946,magnifying_spectacles,SEED,1,0,63552,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13947,protective_spectacles,SEED,1,0,63552,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13948,chefs_hat,SEED,1,0,63552,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13949,roshi_jinpachi_+1,SEED,1,17,2080,5326,False,False,True,False,False,False,False,True,False,False,False,,,94.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
13950,elite_beret,SEED,1,17,2084,9620,False,False,True,False,False,False,True,False,False,False,False,,95.0,,,CRAFT_NQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
13951,elite_beret_+1,SEED,1,17,2080,9961,False,False,True,False,False,False,False,True,False,False,False,,,95.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
13952,ochiudos_kote,SEED,1,19,2052,3174,False,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
13953,white_mitts_+1,SEED,1,19,2080,1013,False,False,True,False,False,False,False,True,False,False,False,,,64.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
13954,silk_cuffs_+1,SEED,1,19,2080,4533,False,False,True,False,False,False,False,True,False,False,False,,,66.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
13955,shinobi_tekko_+1,SEED,1,19,2080,4191,False,False,True,False,False,False,False,True,False,False,False,,,75.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
13956,scorpion_mittens_+1,SEED,1,19,2080,1280,False,False,True,False,False,False,False,True,False,False,False,,,63.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
13957,yasha_tekko,SEED,1,19,2084,9187,False,False,True,False,False,False,True,False,False,False,False,,94.0,,,CRAFT_NQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
13958,mythril_gauntlets_+1,SEED,1,19,2080,5048,False,False,True,False,False,False,False,True,False,False,False,,,66.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
13959,gilt_gauntlets,SEED,1,19,2080,4106,False,False,True,False,False,False,False,True,False,False,False,,,77.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
13960,beak_gloves_+1,SEED,1,19,2080,4961,False,False,True,False,False,False,False,True,False,False,False,,,68.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
13961,fighters_mufflers,SEED,1,0,63552,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13962,temple_gloves,SEED,1,0,63552,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13963,healers_mitts,SEED,1,0,63552,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13964,wizards_gloves,SEED,1,0,63552,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13965,warlocks_gloves,SEED,1,0,63552,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13966,rogues_armlets,SEED,1,0,63552,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13967,gallant_gauntlets,SEED,1,0,63552,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13968,chaos_gauntlets,SEED,1,0,63552,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13969,beast_gloves,SEED,1,0,63552,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13970,choral_cuffs,SEED,1,0,63552,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13971,hunters_bracers,SEED,1,0,63552,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13972,myochin_kote,SEED,1,0,63552,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13973,ninja_tekko,SEED,1,0,63552,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13974,drachen_finger_gauntlets,SEED,1,0,63552,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13975,evokers_bracers,SEED,1,0,63552,0,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
13976,darksteel_mufflers_+1,SEED,1,19,2080,173,False,False,True,False,False,False,False,True,False,False,False,,,64.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
13977,light_gauntlets,SEED,1,19,2052,5000,False,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
13978,aiming_bracelets,SEED,1,19,34820,6125,True,False,True,False,False,False,False,False,False,False,False,,,,,,PROTECTED,False,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
13979,silver_bangles,SEED,1,19,2084,992,False,False,True,True,False,True,True,False,False,False,False,52.0,49.0,,,CRAFT_INPUT|CRAFT_NQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NPC_VENDOR|NOT_SEED_SOURCE
13980,silver_bangles_+1,SEED,1,19,2080,1376,False,False,True,False,False,False,False,True,False,False,False,,,49.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
13981,turtle_bangles,SEED,1,19,2084,3332,False,False,True,False,False,True,True,False,False,False,False,57.0,54.0,,,CRAFT_INPUT|CRAFT_NQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
13982,turtle_bangles_+1,SEED,1,19,2080,4021,False,False,True,False,False,False,False,True,False,False,False,,,54.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
13983,gold_bangles,SEED,1,19,2084,3870,False,False,True,False,False,False,True,True,False,False,False,,70.0,70.0,,CRAFT_NQ_OUTPUT|CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
13984,gold_bangles_+1,SEED,1,19,2080,4448,False,False,True,False,False,False,False,True,False,False,False,,,70.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
13985,platinum_bangles,SEED,1,19,2084,4791,False,False,True,False,False,False,True,True,False,False,False,,85.0,85.0,,CRAFT_NQ_OUTPUT|CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
13986,platinum_bangles_+1,SEED,1,19,2080,5988,False,False,True,False,False,False,False,True,False,False,False,,,85.0,,CRAFT_HQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
13987,coral_bangles,SEED,1,19,2084,3600,False,False,True,False,False,False,True,False,False,False,False,,87.0,,,CRAFT_NQ_OUTPUT,PROTECTED,False,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
