itemid,name,candidate_class,candidate_reason,candidate_sell_capable,candidate_buy_capable,review_required,pricing_ready,policy_ready,activation_ready,future_activation_blocker,auto_live_promotion,current_seed_sell_allowed,current_seed_buy_allowed,current_market_class,item_type,vendor_item,has_vendor_price_floor,source_override_applied,source_override_class,source_override_types,source_override_reason,mob_source_class,has_ordinary_mob_source,has_notorious_mob_source,has_special_mob_source,craft_nq_output,craft_hq_output,restricted_nq_output,restricted_hq_output,fishing,rare,can_equip,stack_size,base_sell,rejection_reason
12335,targe_+1,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,1,0,0,0,0,1,1,1000,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
12336,royal_squires_shield,PROTECTED,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,1,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,2940,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NPC_VENDOR|NOT_SEED_SOURCE
12337,decurions_shield,PROTECTED,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,1,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,1016,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NPC_VENDOR|NOT_SEED_SOURCE
12338,frost_shield,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,2230,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12339,scutum_+1,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,1,0,0,0,0,1,1,4917,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
12340,marine_shield,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,43,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12341,tropical_shield,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,893,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12342,lantern_shield,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,1169,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12343,faerie_shield,PROTECTED,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,2304,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12344,master_shield,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,3788,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12345,bloodbead_ecu,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
12346,darksteel_shield_+1,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,1,0,0,0,0,1,1,5463,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
12347,spiked_buckler,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,1,0,0,0,0,1,1,4298,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
12348,serket_shield,PROTECTED,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,ORDINARY_AVAILABLE,0,0,0,0,0,0,0,0,1,1,1,5600,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12349,balance_buckler,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,3180,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12350,strike_shield,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,2940,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12351,astral_shield,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,5267,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12352,round_shield_+1,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,1,0,0,0,0,1,1,5555,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
12353,gilt_buckler,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,1,0,0,0,0,1,1,4735,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
12354,tower_shield_+1,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,1,0,0,0,0,1,1,5918,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
12355,diamond_shield_+1,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,1,0,0,0,0,1,1,6010,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
12356,viking_shield,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,2730,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12357,ice_shield_+1,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,1,0,0,0,0,1,1,6890,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
12358,ritter_shield_+1,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,1,0,0,0,0,1,1,8050,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
12359,hickory_shield,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,6,0,0,0,,,,,0,0,0,1,0,0,0,0,0,1,1,0,NO_AUCTION|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
12360,tatami_shield,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,6127,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12361,sipar,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
12362,highlanders_targe,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,5099,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12363,patriarch_protectors_shield,PROTECTED,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,1,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,6000,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NPC_VENDOR|NOT_SEED_SOURCE
12364,nymph_shield,SCARCE,ORDINARY_EQUIPMENT,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,1,0,0,0,0,0,1,1,2560,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12365,nymph_shield_+1,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,1,0,0,0,0,1,1,3280,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
12366,royal_squires_shield_+1,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,1,0,0,0,0,0,1,1,3540,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_VARIANT_NAME|NOT_SEED_SOURCE
12367,royal_squires_shield_+2,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,1,0,0,0,0,1,1,4446,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
12368,royal_knight_army_shield_+1,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,1,0,0,0,0,0,1,1,5227,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_VARIANT_NAME|NOT_SEED_SOURCE
12369,royal_knight_army_shield_+2,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,1,0,0,0,0,1,1,6533,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
12370,picaroons_shield,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,6,0,0,0,,,,,0,0,0,0,1,0,0,0,0,1,1,0,NO_AUCTION|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
12371,clipeus,BLOCKED,NO_AUCTION,0,0,0,1,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,150,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
12372,bastokan_targe,SCARCE,ORDINARY_EQUIPMENT,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,1,0,0,0,0,0,1,1,1208,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12373,republic_targe,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,1,0,0,0,0,1,1,1821,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
12374,tortoise_shield,BLOCKED,NO_AUCTION,0,0,0,1,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,2700,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
12375,light_buckler,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,4000,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12376,temple_knight_army_shield_+1,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,1,0,0,0,0,0,1,1,4250,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_VARIANT_NAME|NOT_SEED_SOURCE
12377,temple_knight_army_shield_+2,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,1,0,0,0,0,1,1,5690,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
12378,hard_shield,PROTECTED,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,660,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12379,holy_shield,SCARCE,ORDINARY_EQUIPMENT,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,1,0,0,0,0,0,1,1,700,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12380,divine_shield,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,1,0,0,0,0,1,1,3642,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
12381,charging_shield,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
12382,astral_aspis,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
12383,generals_shield,SCARCE,ORDINARY_EQUIPMENT,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,1,0,0,0,0,0,1,1,15600,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12384,admirals_shield,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,1,0,0,0,0,1,1,5026,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
12385,acheron_shield,SCARCE,ORDINARY_EQUIPMENT,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,1,0,0,0,0,0,1,1,27550,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12386,acheron_shield_+1,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,1,0,0,0,0,1,1,35126,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
12387,koenig_shield,SCARCE,ORDINARY_EQUIPMENT,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,1,0,0,0,0,0,1,1,22312,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12388,kaiser_shield,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,1,0,0,0,0,1,1,5318,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
12389,mercenarys_targe,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,1500,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12390,wrestlers_aspis,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,1500,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12391,healers_shield,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,1500,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12392,wizards_shield,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,1500,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12393,warlocks_shield,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,1500,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12394,pilferers_aspis,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,2185,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12395,varlets_targe,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,1500,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12396,killer_targe,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,2185,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12397,trimmers_aspis,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,1500,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12398,singers_shield,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,2185,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12399,beaters_aspis,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,1500,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12400,ashigaru_targe,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,2185,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12401,genin_aspis,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,1500,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12402,wyvern_targe,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,1500,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12403,magicians_shield,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,1500,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12404,elegant_shield,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,3000,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12405,jennet_shield,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,2760,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12406,coated_shield,SCARCE,ORDINARY_EQUIPMENT,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,1,1,0,0,0,0,1,1,2750,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12407,palmerins_shield,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,3125,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12408,absorbing_shield,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,700,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12409,numinous_shield,SCARCE,ORDINARY_EQUIPMENT,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,1,1,0,0,0,0,1,1,6462,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12410,numinous_shield_+1,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,1,0,0,0,0,1,1,8077,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
12411,dominus_shield,SCARCE,ORDINARY_EQUIPMENT,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,1,1,0,0,0,0,1,1,5026,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12412,hoplon_+1,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,1,0,0,0,0,1,1,5007,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
12413,turtle_shield_+1,SCARCE,HQ_EQUIPMENT_REQUIRES_MATURITY,1,1,1,1,0,0,REVIEW_REQUIRED,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,1,0,0,0,0,1,1,735,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
12414,turtle_shield,SCARCE,ORDINARY_EQUIPMENT,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,1,1,0,0,0,0,1,1,615,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
12415,shell_shield,PROTECTED,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,6,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,111,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
