itemid,name,vendor_price_min,vendor_price_max,has_hard_floor,priced_source_count,vendor_source_count,gated_source_count,source_types,source_files
6209,TITANIUM_BULLET_POUCH,17610,17610,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6210,BISMUTH_BULLET_POUCH,18450,18450,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6211,SLICE_OF_MARINARA_PIZZA,4000,4000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6215,SLICE_OF_PEPPERONI_PIZZA,400,400,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6217,SLICE_OF_ANCHOVY_PIZZA,500,500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6258,PIECE_OF_SHIROMOCHI,3000,3000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6260,PIECE_OF_AKAMOCHI,3000,3000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6262,PIECE_OF_KUSAMOCHI,3000,3000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6265,TOOLBAG_RANKA,5000,5000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6266,TOOLBAG_FURUSUMI,5000,5000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6268,KOMANEZUMI,150,150,1,1,1,0,GENERAL,scripts/zones/Port_Jeuno/npcs/Pyropox.lua
6269,EMINENT_QUIVER,19050,19050,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6270,EMINENT_BOLT_QUIVER,19050,19050,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6271,EMINENT_BULLET_POUCH,19050,19050,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6278,ABRASION_BOLT_QUIVER,19050,19050,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6279,RIGHTEOUS_BOLT_QUIVER,19050,19050,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6280,RAKAZNAR_QUIVER,18750,18750,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6281,RAKAZNAR_BOLT_QUIVER,18750,18750,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6282,RAKAZNAR_BULLET_POUCH,18750,18750,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6297,JUJI_SHURIKEN_POUCH,2280,2280,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6298,MANJI_SHURIKEN_POUCH,4640,4640,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6299,SHURIKEN_POUCH,1400,1400,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6302,FUMA_SHURIKEN_POUCH,7000,7000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6303,IGA_SHURIKEN_POUCH,9900,9900,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6304,ROPPO_SHURIKEN_POUCH,17610,17610,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6306,HAPPO_SHURIKEN_POUCH,19050,19050,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6308,HACHIYA_SHURIKEN_POUCH,19050,19050,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6309,SUPPA_SHURIKEN_POUCH,19050,19050,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6310,GASHING_BOLT_QUIVER,18750,18750,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6311,DECIMATING_BULLET_POUCH,18750,18750,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6339,ROLANBERRY_DAIFUKU,4000,4000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6341,BEAN_DAIFUKU,4000,4000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6343,GRAPE_DAIFUKU,4000,4000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
6368,GEOMANCER_DIE,69288,69288,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Chichiroon.lua
6369,RUNE_FENCER_DIE,73920,73920,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Chichiroon.lua
6377,IMPERIAL_CHAIR_SET,,,0,0,0,0,,scripts/globals/conquest.lua
6378,DECORATIVE_CHAIR_SET,,,0,0,0,0,,scripts/globals/conquest.lua
6379,ORNATE_STOOL_SET,,,0,0,0,0,,scripts/globals/conquest.lua
6380,REFINED_CHAIR_SET,,,0,0,0,0,,scripts/globals/conquest.lua
6409,EPHRAMADIAN_THRONE,,,0,0,0,0,,scripts/globals/besieged.lua
6457,FLARELET,250,250,1,1,1,0,GENERAL,scripts/zones/Port_Jeuno/npcs/Kindlix.lua
6569,SCROLL_OF_SLOW_II,139135,139135,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
6570,SCROLL_OF_PARALYZE_II,139135,139135,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
6571,SCROLL_OF_PHALANX_II,139135,139135,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
6684,POPPER_II,50,50,1,1,1,0,GENERAL,scripts/zones/Port_Jeuno/npcs/Kindlix.lua
8800,AZUKI_BEAN,600,600,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8805,WOODWORKING_KIT_5,300,300,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8806,WOODWORKING_KIT_10,400,400,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8807,WOODWORKING_KIT_15,650,650,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8808,WOODWORKING_KIT_20,1050,1050,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8809,WOODWORKING_KIT_25,1600,1600,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8810,WOODWORKING_KIT_30,2300,2300,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8811,WOODWORKING_KIT_35,3150,3150,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8812,WOODWORKING_KIT_40,4150,4150,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8813,WOODWORKING_KIT_45,5300,5300,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8814,WOODWORKING_KIT_50,7600,7600,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8819,SMITHING_KIT_5,300,300,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8820,SMITHING_KIT_10,400,400,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8821,SMITHING_KIT_15,650,650,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8822,SMITHING_KIT_20,1050,1050,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8823,SMITHING_KIT_25,1600,1600,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8824,SMITHING_KIT_30,2300,2300,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8825,SMITHING_KIT_35,3150,3150,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8826,SMITHING_KIT_40,4150,4150,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8827,SMITHING_KIT_45,5300,5300,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8828,SMITHING_KIT_50,7600,7600,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8833,GOLDSMITHING_KIT_5,300,300,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8834,GOLDSMITHING_KIT_10,400,400,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8835,GOLDSMITHING_KIT_15,650,650,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8836,GOLDSMITHING_KIT_20,1050,1050,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8837,GOLDSMITHING_KIT_25,1600,1600,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8838,GOLDSMITHING_KIT_30,2300,2300,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8839,GOLDSMITHING_KIT_35,3150,3150,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8840,GOLDSMITHING_KIT_40,4150,4150,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8841,GOLDSMITHING_KIT_45,5300,5300,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8842,GOLDSMITHING_KIT_50,7600,7600,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8847,CLOTHCRAFT_KIT_5,300,300,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8848,CLOTHCRAFT_KIT_10,400,400,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8849,CLOTHCRAFT_KIT_15,650,650,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8850,CLOTHCRAFT_KIT_20,1050,1050,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8851,CLOTHCRAFT_KIT_25,1600,1600,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8852,CLOTHCRAFT_KIT_30,2300,2300,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8853,CLOTHCRAFT_KIT_35,3150,3150,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8854,CLOTHCRAFT_KIT_40,4150,4150,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8855,CLOTHCRAFT_KIT_45,5300,5300,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8856,CLOTHCRAFT_KIT_50,7600,7600,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8861,LEATHERCRAFT_KIT_5,300,300,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8862,LEATHERCRAFT_KIT_10,400,400,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8863,LEATHERCRAFT_KIT_15,650,650,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8864,LEATHERCRAFT_KIT_20,1050,1050,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8865,LEATHERCRAFT_KIT_25,1600,1600,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8866,LEATHERCRAFT_KIT_30,2300,2300,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8867,LEATHERCRAFT_KIT_35,3150,3150,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8868,LEATHERCRAFT_KIT_40,4150,4150,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8869,LEATHERCRAFT_KIT_45,5300,5300,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8870,LEATHERCRAFT_KIT_50,7600,7600,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8875,BONECRAFT_KIT_5,300,300,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8876,BONECRAFT_KIT_10,400,400,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8877,BONECRAFT_KIT_15,650,650,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8878,BONECRAFT_KIT_20,1050,1050,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8879,BONECRAFT_KIT_25,1600,1600,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8880,BONECRAFT_KIT_30,2300,2300,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8881,BONECRAFT_KIT_35,3150,3150,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8882,BONECRAFT_KIT_40,4150,4150,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8883,BONECRAFT_KIT_45,5300,5300,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8884,BONECRAFT_KIT_50,7600,7600,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8889,ALCHEMY_KIT_5,300,300,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8890,ALCHEMY_KIT_10,400,400,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8891,ALCHEMY_KIT_15,650,650,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8892,ALCHEMY_KIT_20,1050,1050,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8893,ALCHEMY_KIT_25,1600,1600,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8894,ALCHEMY_KIT_30,2300,2300,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8895,ALCHEMY_KIT_35,3150,3150,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8896,ALCHEMY_KIT_40,4150,4150,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8897,ALCHEMY_KIT_45,5300,5300,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8898,ALCHEMY_KIT_50,7600,7600,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8903,COOKING_KIT_5,300,300,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8904,COOKING_KIT_10,400,400,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8905,COOKING_KIT_15,650,650,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8906,COOKING_KIT_20,1050,1050,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8907,COOKING_KIT_25,1600,1600,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8908,COOKING_KIT_30,2300,2300,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8909,COOKING_KIT_35,3150,3150,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8910,COOKING_KIT_40,4150,4150,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8911,COOKING_KIT_45,5300,5300,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8912,COOKING_KIT_50,7600,7600,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
8917,QUEEN_OF_THE_NIGHT,690,690,1,1,1,0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Areebah.lua
8918,PINCH_OF_SOOT,567,693,1,1,1,1,NATION,scripts/zones/Metalworks/npcs/Nogga.lua
9032,STROBE_II,53352,53352,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9033,TENSION_SPRING_III,65208,65208,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9034,LOUDSPEAKER_III,65208,65208,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9035,TRANQUILIZER_II,100776,100776,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9036,SCOPE_II,65208,65208,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9037,ACCELERATOR_III,65208,65208,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9038,SHOCK_ABSORBER_II,100776,100776,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9039,ARMOR_PLATE_III,65208,65208,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9040,STABILIZER_III,65208,65208,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9041,COILER_II,100776,100776,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9042,MANA_JAMMER_III,65208,65208,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9043,STEALTH_SCREEN_II,82992,82992,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9044,AUTO_REPAIR_KIT_III,88920,88920,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9045,MANA_TANK_III,88920,88920,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9065,INHIBITOR_II,82992,82992,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9066,AMPLIFIER,65208,65208,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9067,REPEATER,82992,82992,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9068,BARRIER_MODULE,41496,41496,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9069,DYNAMO_II,100776,100776,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9070,RESISTER,41496,41496,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9071,RESISTER_II,88920,88920,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9072,ARCANIC_CELL,41496,41496,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9073,ARCANIC_CELL_II,88920,88920,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9074,REGULATOR,112632,112632,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9131,TENSION_SPRING_IV,112632,112632,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9132,HEAT_CAPACITOR_II,112632,112632,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9133,LOUDSPEAKER_IV,112632,112632,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9134,TRANQUILIZER_III,112632,112632,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9135,AMPLIFIER_II,112632,112632,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9136,ACCELERATOR_IV,112632,112632,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9137,SCOPE_III,112632,112632,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9138,ARMOR_PLATE_IV,112632,112632,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9139,SHOCK_ABSORBER_III,112632,112632,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9140,STABILIZER_IV,112632,112632,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9141,DYNAMO_III,112632,112632,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9142,MANA_JAMMER_IV,112632,112632,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9143,AUTO_REPAIR_KIT_IV,112632,112632,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9144,MANA_TANK_IV,112632,112632,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9193,JAR_OF_MISO,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
9194,JAR_OF_SOY_SAUCE,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
9195,HANDFUL_OF_DRIED_BONITO,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
9229,SPEEDLOADER,9925,9925,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9230,SPEEDLOADER_II,82992,82992,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9233,MANA_CHANNELER_II,185250,185250,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9234,OPTIC_FIBER_II,321100,321100,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9245,CYPRESS_LOG,1126125,1126125,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
9247,NIOBIUM_ORE,1126125,1126125,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
9249,CHUNK_OF_RUTHENIUM_ORE,1126125,1126125,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
9251,SPOOL_OF_KHOMA_THREAD,1126125,1126125,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
9253,SQUARE_OF_SYNTHETIC_FAULPIE_LEATHER,1126125,1126125,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
9255,FRAGMENT_OF_CYAN_CORAL,1126125,1126125,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
9257,AZURE_LEAF,1126125,1126125,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
9280,DAMAGE_GAUGE_II,112632,112632,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9880,TENSION_SPRING_V,118560,118560,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9881,LOUDSPEAKER_V,118560,118560,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9882,TRANQUILIZER_IV,118560,118560,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9883,STABILIZER_V,118560,118560,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9884,SCOPE_IV,118560,118560,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9885,MAGNIPLUG,82992,82992,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9886,MAGNIPLUG_II,112632,112632,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9887,ARCANOCLUTCH,82992,82992,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9888,ARCANOCLUTCH_II,112632,112632,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
9889,TRUESIGHTS,112632,112632,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
10036,CHUNK_OF_BRONZITE,23909,29222,1,1,1,0,GENERAL_FAME,scripts/zones/Lower_Jeuno/npcs/Ghebi_Damomohe.lua
10114,CIPHER_OF_TENZENS_ALTER_EGO,,,0,0,0,0,,scripts/globals/conquest.lua
10115,CIPHER_OF_MIHLIS_ALTER_EGO,,,0,0,0,0,,scripts/globals/besieged.lua
10139,CIPHER_OF_RAHALS_ALTER_EGO,,,0,0,0,0,,scripts/globals/conquest.lua
10146,CIPHER_OF_KUKKIS_ALTER_EGO,,,0,0,0,0,,scripts/globals/conquest.lua
10180,CIPHER_OF_MAKKIS_ALTER_EGO,,,0,0,0,0,,scripts/globals/conquest.lua
10276,ENIF_CORAZZA,30000,30000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
10277,ADHARA_MANTEEL,30000,30000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
10278,MURZIM_CORAZZA,30000,30000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
10279,SHEDIR_MANTEEL,30000,30000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
10297,SORTIARIUS_EARRING,30000,30000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
10320,ENIF_MANOPOLAS,30000,30000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
10321,ADHARA_GAGES,30000,30000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
10322,MURZIM_MANOPOLAS,30000,30000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
10323,SHEDIR_GAGES,30000,30000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
10326,ENIF_COSCIALES,30000,30000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
10327,ADHARA_SERAWEELS,30000,30000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
10328,MURZIM_COSCIALES,30000,30000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
10329,SHEDIR_SERAWEELS,30000,30000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
10367,ENIF_GAMBIERAS,30000,30000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
10368,ADHARA_CRACKOWS,30000,30000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
10369,MURZIM_GAMBIERAS,30000,30000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
10370,SHEDIR_CRACKOWS,30000,30000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
10438,ENIF_ZUCCHETTO,30000,30000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
10439,ADHARA_TURBAN,30000,30000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
10440,MURZIM_ZUCCHETTO,30000,30000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
10441,SHEDIR_TURBAN,30000,30000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
10838,PATENTIA_SASH,30000,30000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
11003,PRODIGIOUS_MANTLE,30000,30000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
11004,ALGIDUS_CAPE,30000,30000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
12289,LAUAN_SHIELD,108,132,1,4,4,3,GENERAL|NATION,scripts/zones/Bastok_Mines/npcs/Zemedars.lua|scripts/zones/Kazham/npcs/Tahn_Posbei.lua|scripts/zones/Port_Windurst/npcs/Kumama.lua|scripts/zones/Southern_San_dOria/npcs/Carautia.lua
12290,MAPLE_SHIELD,544,665,1,3,3,3,NATION,scripts/zones/Bastok_Mines/npcs/Zemedars.lua|scripts/zones/Port_Windurst/npcs/Kumama.lua|scripts/zones/Southern_San_dOria/npcs/Carautia.lua
12292,MAHOGANY_SHIELD,4482,5478,1,3,3,2,GENERAL|NATION,scripts/zones/Kazham/npcs/Tahn_Posbei.lua|scripts/zones/Port_Windurst/npcs/Kumama.lua|scripts/zones/Southern_San_dOria/npcs/Carautia.lua
