itemid,name,vendor_reference,vendor_reference_source_count,actual_vendor_source,vendor_reference_only,priced_source_count,vendor_source_count,gated_source_count,has_hard_floor,vendor_price_min,vendor_price_max,source_types,source_files,buyer_vendor_block,seller_vendor_floor_required,seller_vendor_ready,activation_ready,auto_live_promotion
5604,ELSHIMO_PACHIRA_FRUIT,1,1,1,0,1,1,0,1,151.0,184.0,GENERAL_FAME,scripts/zones/Kazham/npcs/Ghemi_Sinterilo.lua,1,1,1,0,0
5684,WEDGE_OF_CHALAIMBILLE,1,1,1,0,1,1,0,1,540.0,660.0,GENERAL_FAME,scripts/zones/RuLude_Gardens/npcs/Macchi_Gazlitah.lua,1,1,1,0,0
5685,RABBIT_PIE,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5703,JUG_OF_ULEGUERAND_MILK,1,2,1,0,2,2,1,1,170.0,330.0,GENERAL_FAME|GLOBAL_SHOP_STOCK,scripts/globals/shop.lua|scripts/zones/RuLude_Gardens/npcs/Macchi_Gazlitah.lua,1,1,1,0,0
5706,DISH_OF_HOMEMADE_CARBONARA,1,1,1,0,1,1,1,1,4000.0,4000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5718,CREAM_PUFF,1,1,1,0,1,1,1,1,1300.0,1300.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5721,PLATE_OF_CRAB_SUSHI,1,1,1,0,1,1,1,1,1500.0,1500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5725,GOSHIKITENGE,1,1,1,0,1,1,0,1,300.0,300.0,GENERAL,scripts/zones/Port_Jeuno/npcs/Pyropox.lua,1,1,1,0,0
5726,ZUCCHINI,1,1,1,0,1,1,1,1,442.0,541.0,NATION,scripts/zones/Southern_San_dOria/npcs/Benaige.lua,1,1,1,0,0
5727,SERVING_OF_ZARU_SOBA,1,1,1,0,1,1,1,1,15000.0,15000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5734,TOOLBAG_SOSHI,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5740,CLUSTER_OF_PAPRIKA,1,1,1,0,1,1,1,1,511.0,624.0,NATION,scripts/zones/Southern_San_dOria/npcs/Benaige.lua,1,1,1,0,0
5752,POT_AUF_FEU,1,1,1,0,1,1,1,1,3500.0,3500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5757,YELLOW_CURRY_BUN,1,1,1,0,1,1,1,1,3000.0,3000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5758,BLACK_CURRY_BUN,1,1,1,0,1,1,1,1,4000.0,4000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5759,RED_CURRY_BUN,1,1,1,0,1,1,1,1,7000.0,7000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5766,BUTTER_CREPE,1,1,1,0,1,1,1,1,1000.0,1000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5769,POPPER,1,2,1,0,2,2,0,1,50.0,650.0,GENERAL,scripts/globals/shop.lua|scripts/zones/Port_Jeuno/npcs/Kindlix.lua,1,1,1,0,0
5775,CHOCOLATE_CREPE,1,1,1,0,1,1,1,1,500.0,500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5777,PEAR_CREPE,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5779,CHERRY_MACARON,1,1,1,0,1,1,1,1,1000.0,1000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5780,COFFEE_MACARON,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5781,KITRON_MACARON,1,1,1,0,1,1,1,1,3000.0,3000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5782,SUGAR_RUSK,1,1,1,0,1,1,1,1,1000.0,1000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5783,CHOCOLATE_RUSK,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5784,COCONUT_RUSK,1,1,1,0,1,1,1,1,3000.0,3000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5819,ANTLION_QUIVER,1,1,1,0,1,1,1,1,9900.0,9900.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5820,DARKLING_BOLT_QUIVER,1,1,1,0,1,1,1,1,9460.0,9460.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5821,FUSION_BOLT_QUIVER,1,1,1,0,1,1,1,1,9790.0,9790.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5822,DWEOMER_BULLET_POUCH,1,1,1,0,1,1,1,1,9680.0,9680.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5823,OBERON_BULLET_POUCH,1,1,1,0,1,1,1,1,9900.0,9900.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5863,TOOLBAG_KABENRO,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5864,TOOLBAG_JINKO,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5865,TOOLBAG_RYUNO,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5866,TOOLBAG_MOKUJIN,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5867,TOOLBAG_INOSHISHINOFUDA,1,2,1,0,2,2,2,1,13500.0,16500.0,GLOBAL_SHOP_STOCK|NATION,scripts/globals/shop.lua|scripts/zones/Port_Bastok/npcs/Numa.lua,1,1,1,0,0
5868,TOOLBAG_SHIKANOFUDA,1,2,1,0,2,2,2,1,18000.0,22000.0,GLOBAL_SHOP_STOCK|NATION,scripts/globals/shop.lua|scripts/zones/Port_Bastok/npcs/Numa.lua,1,1,1,0,0
5869,TOOLBAG_CHONOFUDA,1,2,1,0,2,2,2,1,18000.0,22000.0,GLOBAL_SHOP_STOCK|NATION,scripts/globals/shop.lua|scripts/zones/Port_Bastok/npcs/Numa.lua,1,1,1,0,0
5870,TRUMP_CARD_CASE,1,1,1,0,1,1,0,1,10000.0,10000.0,GENERAL,scripts/zones/Nashmau/npcs/Jajaroon.lua,1,1,1,0,0
5871,RUSZOR_QUIVER,1,1,1,0,1,1,1,1,11880.0,11880.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5872,DARK_ADAMAN_BOLT_QUIVER,1,1,1,0,1,1,1,1,11880.0,11880.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5873,DARK_ADAMAN_BULLET_POUCH,1,1,1,0,1,1,1,1,12000.0,12000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5881,SHISAI_KABOKU,1,1,1,0,1,1,0,1,50.0,50.0,GENERAL,scripts/zones/Port_Jeuno/npcs/Pyropox.lua,1,1,1,0,0
5882,MARINE_BLISS,1,1,1,0,1,1,0,1,250.0,250.0,GENERAL,scripts/zones/Port_Jeuno/npcs/Kindlix.lua,1,1,1,0,0
5883,FALLING_STAR,1,1,1,0,1,1,0,1,200.0,200.0,GENERAL,scripts/zones/Port_Jeuno/npcs/Kindlix.lua,1,1,1,0,0
5884,RENGEDAMA,1,1,1,0,1,1,0,1,250.0,250.0,GENERAL,scripts/zones/Port_Jeuno/npcs/Pyropox.lua,1,1,1,0,0
5885,SALTENA,1,1,1,0,1,1,1,1,1000.0,1000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5886,ELSHENA,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5887,MONTAGNA,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5888,MARINGNA,1,1,1,0,1,1,1,1,3000.0,3000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5889,STUFFED_PITARU,1,1,1,0,1,1,1,1,1000.0,1000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5890,POULTRY_PITARU,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5891,SEAFOOD_PITARU,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5892,B_E_W_PITARU,1,1,1,0,1,1,1,1,3000.0,3000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5912,GARGOUILLE_QUIVER,1,1,1,0,1,1,1,1,13910.0,13910.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5913,ADAMAN_BOLT_QUIVER,1,1,1,0,1,1,1,1,13780.0,13780.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5914,ORICHALCUM_BULLET_POUCH,1,1,1,0,1,1,1,1,13910.0,13910.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5915,ADAMAN_BULLET_POUCH,1,1,1,0,1,1,1,1,14040.0,14040.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5932,BOTTLE_OF_KITRON_JUICE,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5933,FLASK_OF_DRAGON_FRUIT_AU_LAIT,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5936,MOG_MISSILE,1,1,1,0,1,1,0,1,300.0,300.0,GENERAL,scripts/zones/Port_Jeuno/npcs/Kindlix.lua,1,1,1,0,0
5937,BUBBLE_BREEZE,1,1,1,0,1,1,0,1,150.0,150.0,GENERAL,scripts/zones/Port_Jeuno/npcs/Kindlix.lua,1,1,1,0,0
5974,PLATE_OF_BARNACLE_PAELLA,1,1,0,1,0,0,0,0,,,,scripts/zones/Western_Adoulin/npcs/Flapano.lua,0,0,0,0,0
5975,PLATE_OF_FLAPANOS_PAELLA,1,1,0,1,0,0,0,0,,,,scripts/zones/Western_Adoulin/npcs/Flapano.lua,0,0,0,0,0
5988,SCROLL_OF_INSTANT_PROTECT,1,1,1,0,1,1,1,1,500.0,500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5989,SCROLL_OF_INSTANT_SHELL,1,1,1,0,1,1,1,1,500.0,500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
5990,SCROLL_OF_INSTANT_STONESKIN,1,1,1,0,1,1,1,1,500.0,500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6041,PYROHELIX_SCHEMA,1,1,1,0,1,1,0,1,7714.0,7714.0,GENERAL,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,1,1,1,0,0
6042,HYDROHELIX_SCHEMA,1,1,1,0,1,1,0,1,6786.0,6786.0,GENERAL,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,1,1,1,0,0
6043,IONOHELIX_SCHEMA,1,1,1,0,1,1,0,1,8625.0,8625.0,GENERAL,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,1,1,1,0,0
6044,CRYOHELIX_SCHEMA,1,1,1,0,1,1,0,1,7896.0,7896.0,GENERAL,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,1,1,1,0,0
6045,GEOHELIX_SCHEMA,1,1,1,0,1,1,0,1,6591.0,6591.0,GENERAL,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,1,1,1,0,0
6046,ANEMOHELIX_SCHEMA,1,1,1,0,1,1,0,1,6981.0,6981.0,GENERAL,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,1,1,1,0,0
6047,LUMINOHELIX_SCHEMA,1,1,1,0,1,1,0,1,8940.0,8940.0,GENERAL,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,1,1,1,0,0
6048,NOCTOHELIX_SCHEMA,1,1,1,0,1,1,0,1,8790.0,8790.0,GENERAL,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,1,1,1,0,0
6049,FIRESTORM_SCHEMA,1,1,1,0,1,1,0,1,8060.0,8060.0,GENERAL,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,1,1,1,0,0
6050,RAINSTORM_SCHEMA,1,1,1,0,1,1,0,1,6318.0,6318.0,GENERAL,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,1,1,1,0,0
6051,THUNDERSTORM_SCHEMA,1,1,1,0,1,1,0,1,9100.0,9100.0,GENERAL,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,1,1,1,0,0
6052,HAILSTORM_SCHEMA,1,1,1,0,1,1,0,1,8580.0,8580.0,GENERAL,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,1,1,1,0,0
6053,SANDSTORM_SCHEMA,1,1,1,0,1,1,0,1,5200.0,5200.0,GENERAL,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,1,1,1,0,0
6054,WINDSTORM_SCHEMA,1,1,1,0,1,1,0,1,6786.0,6786.0,GENERAL,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,1,1,1,0,0
6055,AURORASTORM_SCHEMA,1,1,1,0,1,1,0,1,11440.0,11440.0,GENERAL,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,1,1,1,0,0
6056,VOIDSTORM_SCHEMA,1,1,1,0,1,1,0,1,10725.0,10725.0,GENERAL,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua,1,1,1,0,0
6059,ANIMUS_AUGEO_SCHEMA,1,1,1,0,1,1,0,1,29925.0,29925.0,GENERAL,scripts/zones/Bastok_Markets_[S]/npcs/Silke.lua,1,1,1,0,0
6060,ANIMUS_MINUO_SCHEMA,1,1,1,0,1,1,0,1,29925.0,29925.0,GENERAL,scripts/zones/Bastok_Markets_[S]/npcs/Silke.lua,1,1,1,0,0
6061,ADLOQUIUM_SCHEMA,1,1,1,0,1,1,0,1,36300.0,36300.0,GENERAL,scripts/zones/Bastok_Markets_[S]/npcs/Silke.lua,1,1,1,0,0
6063,FRUIT_PARFAIT,1,1,1,0,1,1,1,1,3000.0,3000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6137,CHAPULI_QUIVER,1,1,1,0,1,1,1,1,15400.0,15400.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6138,MANTID_QUIVER,1,1,1,0,1,1,1,1,15820.0,15820.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6139,MIDRIUM_BOLT_QUIVER,1,1,1,0,1,1,1,1,15400.0,15400.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6140,DAMASCUS_BOLT_QUIVER,1,1,1,0,1,1,1,1,15820.0,15820.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6141,OXIDANT_BOLT_QUIVER,1,1,1,0,1,1,1,1,15400.0,15400.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6142,MIDRIUM_BULLET_POUCH,1,1,1,0,1,1,1,1,15400.0,15400.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6143,DAMASCUS_BULLET_POUCH,1,1,1,0,1,1,1,1,15820.0,15820.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6200,ADLIVUN_QUIVER,1,1,1,0,1,1,1,1,18450.0,18450.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6201,TULFAIRE_QUIVER,1,1,1,0,1,1,1,1,17610.0,17610.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6202,RAAZ_QUIVER,1,1,1,0,1,1,1,1,18450.0,18450.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6204,ADLIVUN_BOLT_QUIVER,1,1,1,0,1,1,1,1,18450.0,18450.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6205,TITANIUM_BOLT_QUIVER,1,1,1,0,1,1,1,1,17610.0,17610.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6206,BISMUTH_BOLT_QUIVER,1,1,1,0,1,1,1,1,18450.0,18450.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6208,ADLIVUN_BULLET_POUCH,1,1,1,0,1,1,1,1,18450.0,18450.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6209,TITANIUM_BULLET_POUCH,1,1,1,0,1,1,1,1,17610.0,17610.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6210,BISMUTH_BULLET_POUCH,1,1,1,0,1,1,1,1,18450.0,18450.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6211,SLICE_OF_MARINARA_PIZZA,1,1,1,0,1,1,1,1,4000.0,4000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6215,SLICE_OF_PEPPERONI_PIZZA,1,1,1,0,1,1,1,1,400.0,400.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6217,SLICE_OF_ANCHOVY_PIZZA,1,1,1,0,1,1,1,1,500.0,500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6258,PIECE_OF_SHIROMOCHI,1,1,1,0,1,1,1,1,3000.0,3000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6260,PIECE_OF_AKAMOCHI,1,1,1,0,1,1,1,1,3000.0,3000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6262,PIECE_OF_KUSAMOCHI,1,1,1,0,1,1,1,1,3000.0,3000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6265,TOOLBAG_RANKA,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6266,TOOLBAG_FURUSUMI,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6268,KOMANEZUMI,1,1,1,0,1,1,0,1,150.0,150.0,GENERAL,scripts/zones/Port_Jeuno/npcs/Pyropox.lua,1,1,1,0,0
6269,EMINENT_QUIVER,1,1,1,0,1,1,1,1,19050.0,19050.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6270,EMINENT_BOLT_QUIVER,1,1,1,0,1,1,1,1,19050.0,19050.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6271,EMINENT_BULLET_POUCH,1,1,1,0,1,1,1,1,19050.0,19050.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6278,ABRASION_BOLT_QUIVER,1,1,1,0,1,1,1,1,19050.0,19050.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6279,RIGHTEOUS_BOLT_QUIVER,1,1,1,0,1,1,1,1,19050.0,19050.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6280,RAKAZNAR_QUIVER,1,1,1,0,1,1,1,1,18750.0,18750.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6281,RAKAZNAR_BOLT_QUIVER,1,1,1,0,1,1,1,1,18750.0,18750.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6282,RAKAZNAR_BULLET_POUCH,1,1,1,0,1,1,1,1,18750.0,18750.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6297,JUJI_SHURIKEN_POUCH,1,1,1,0,1,1,1,1,2280.0,2280.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6298,MANJI_SHURIKEN_POUCH,1,1,1,0,1,1,1,1,4640.0,4640.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6299,SHURIKEN_POUCH,1,1,1,0,1,1,1,1,1400.0,1400.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6302,FUMA_SHURIKEN_POUCH,1,1,1,0,1,1,1,1,7000.0,7000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6303,IGA_SHURIKEN_POUCH,1,1,1,0,1,1,1,1,9900.0,9900.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6304,ROPPO_SHURIKEN_POUCH,1,1,1,0,1,1,1,1,17610.0,17610.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6306,HAPPO_SHURIKEN_POUCH,1,1,1,0,1,1,1,1,19050.0,19050.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6308,HACHIYA_SHURIKEN_POUCH,1,1,1,0,1,1,1,1,19050.0,19050.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6309,SUPPA_SHURIKEN_POUCH,1,1,1,0,1,1,1,1,19050.0,19050.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6310,GASHING_BOLT_QUIVER,1,1,1,0,1,1,1,1,18750.0,18750.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6311,DECIMATING_BULLET_POUCH,1,1,1,0,1,1,1,1,18750.0,18750.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6339,ROLANBERRY_DAIFUKU,1,1,1,0,1,1,1,1,4000.0,4000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6341,BEAN_DAIFUKU,1,1,1,0,1,1,1,1,4000.0,4000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6343,GRAPE_DAIFUKU,1,1,1,0,1,1,1,1,4000.0,4000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
6368,GEOMANCER_DIE,1,1,1,0,1,1,0,1,69288.0,69288.0,GENERAL,scripts/zones/Nashmau/npcs/Chichiroon.lua,1,1,1,0,0
6369,RUNE_FENCER_DIE,1,1,1,0,1,1,0,1,73920.0,73920.0,GENERAL,scripts/zones/Nashmau/npcs/Chichiroon.lua,1,1,1,0,0
6377,IMPERIAL_CHAIR_SET,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
6378,DECORATIVE_CHAIR_SET,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
6379,ORNATE_STOOL_SET,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
6380,REFINED_CHAIR_SET,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
6409,EPHRAMADIAN_THRONE,1,1,0,1,0,0,0,0,,,,scripts/globals/besieged.lua,0,0,0,0,0
6457,FLARELET,1,1,1,0,1,1,0,1,250.0,250.0,GENERAL,scripts/zones/Port_Jeuno/npcs/Kindlix.lua,1,1,1,0,0
6569,SCROLL_OF_SLOW_II,1,1,1,0,1,1,0,1,139135.0,139135.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
6570,SCROLL_OF_PARALYZE_II,1,1,1,0,1,1,0,1,139135.0,139135.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
6571,SCROLL_OF_PHALANX_II,1,1,1,0,1,1,0,1,139135.0,139135.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
6684,POPPER_II,1,1,1,0,1,1,0,1,50.0,50.0,GENERAL,scripts/zones/Port_Jeuno/npcs/Kindlix.lua,1,1,1,0,0
8800,AZUKI_BEAN,1,1,1,0,1,1,1,1,600.0,600.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
8805,WOODWORKING_KIT_5,1,1,1,0,1,1,1,1,300.0,300.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
8806,WOODWORKING_KIT_10,1,1,1,0,1,1,1,1,400.0,400.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
8807,WOODWORKING_KIT_15,1,1,1,0,1,1,1,1,650.0,650.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
8808,WOODWORKING_KIT_20,1,1,1,0,1,1,1,1,1050.0,1050.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
8809,WOODWORKING_KIT_25,1,1,1,0,1,1,1,1,1600.0,1600.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
8810,WOODWORKING_KIT_30,1,1,1,0,1,1,1,1,2300.0,2300.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
8811,WOODWORKING_KIT_35,1,1,1,0,1,1,1,1,3150.0,3150.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
8812,WOODWORKING_KIT_40,1,1,1,0,1,1,1,1,4150.0,4150.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
8813,WOODWORKING_KIT_45,1,1,1,0,1,1,1,1,5300.0,5300.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
8814,WOODWORKING_KIT_50,1,1,1,0,1,1,1,1,7600.0,7600.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
8819,SMITHING_KIT_5,1,1,1,0,1,1,1,1,300.0,300.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
8820,SMITHING_KIT_10,1,1,1,0,1,1,1,1,400.0,400.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
8821,SMITHING_KIT_15,1,1,1,0,1,1,1,1,650.0,650.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
8822,SMITHING_KIT_20,1,1,1,0,1,1,1,1,1050.0,1050.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
